Longitude,Latitude
263,-0.138061,51.551871999999996
264,-0.140765,51.533687
265,-0.126474,51.533378000000006
266,-0.12609,51.54027
267,-0.113445,51.518609999999995
268,-0.134892,51.536246000000006
269,-0.151644,51.553076000000004
270,-0.132524,51.518718
271,-0.166416,51.54802
272,-0.126139,51.517312
273,-0.13929,51.555345
274,-0.12651500000000002,51.515888000000004
275,-0.14102699999999999,51.541748
276,-0.137686,51.521516
277,-0.142179,51.561982
278,-0.134273,51.53058
279,-0.120359,51.521527
280,-0.155952,51.547136
281,-0.119306,51.523632
282,-0.122671,51.524882
283,-0.11006300000000001,51.519527000000004
284,-0.13375499999999999,51.54255
285,-0.11055699999999999,51.518384000000005
286,-0.183859,51.545701
287,-0.13459400000000002,51.518499
288,-0.149455,51.550478000000005
289,-0.119729,51.519664
290,-0.136705,51.520466
291,-0.161771,51.547327
292,-0.134548,51.530908000000004
293,-0.15983699999999998,51.55664
294,-0.124927,51.518048
295,-0.154941,51.543595
296,-0.18751099999999998,51.537296000000005
297,-0.15379600000000002,51.567246000000004
298,-0.12542999999999999,51.541581
299,-0.146156,51.541874
300,-0.124602,51.523142
301,-0.155013,51.540737
302,-0.151975,51.544546999999994
303,-0.152876,51.545792999999996
304,-0.137969,51.526583
305,-0.17235599999999998,51.55492
306,-0.139284,51.536757
307,-0.145998,51.545766
308,-0.133768,51.534834000000004
309,-0.197489,51.542045
310,-0.11501800000000001,51.526594
311,-0.14033900000000002,51.555793
312,-0.119192,51.520096
313,-0.139374,51.537028
314,-0.128051,51.517091
315,-0.15703699999999998,51.542756
316,-0.151618,51.56901
317,-0.171335,51.542242
318,-0.177734,51.546676
319,-0.141278,51.53311
320,-0.150508,51.554398
321,-0.131774,51.543732
322,-0.132139,51.540465000000005
323,-0.18540399999999999,51.540240000000004
324,-0.13501,51.527021999999995
325,-0.148843,51.547798
326,-0.14796900000000002,51.570733000000004
327,-0.19354200000000002,51.559403
328,-0.133454,51.539695
329,-0.146777,51.542217
330,-0.12643900000000002,51.520545
331,-0.13201300000000002,51.534033
332,-0.143464,51.546715
333,-0.17790999999999998,51.549143
334,-0.142902,51.52899
335,-0.135963,51.527342
336,-0.171664,51.555988
337,-0.17725,51.555904
338,-0.138491,51.540287
339,-0.192648,51.561205
340,-0.141545,51.535767
341,-0.114699,51.516157
342,-0.19023299999999999,51.536645
343,-0.144169,51.524784000000004
344,-0.17336700000000002,51.544082
345,-0.154917,51.537786
346,-0.156475,51.547746999999994
347,-0.172043,51.556255
348,-0.125469,51.517823
349,-0.138728,51.54048
350,-0.12928599999999998,51.518954
351,-0.168627,51.540725
352,-0.14671199999999998,51.560128999999996
353,-0.131386,51.550732
354,-0.12446199999999999,51.528652
355,-0.140242,51.552149
356,-0.140482,51.541326
357,-0.156296,51.549687
358,-0.128643,51.513548
359,-0.180653,51.543655
360,-0.185634,51.542069
361,-0.153156,51.543882
362,-0.140052,51.53524
363,-0.169718,51.542640000000006
364,-0.169471,51.54055
365,-0.144337,51.548653
366,-0.191179,51.548782
367,-0.114041,51.525113
368,-0.13765,51.553475
369,-0.144423,51.546199
370,-0.1872,51.553451
371,-0.146387,51.564215999999995
372,-0.13469,51.533096
373,-0.13313599999999998,51.5404
374,-0.158545,51.555774
375,-0.185943,51.556399
376,-0.196985,51.547127
377,-0.181302,51.567163
378,-0.159864,51.540256
379,-0.139478,51.527749
380,-0.14443,51.527576
381,-0.10972799999999999,51.521338
382,-0.142267,51.545662
383,-0.144125,51.537202
384,-0.181615,51.560396000000004
385,-0.12551199999999998,51.518534
386,-0.14868900000000002,51.54981
387,-0.177394,51.551932
388,-0.146671,51.557233000000004
389,-0.155368,51.542658
390,-0.13151,51.521309
391,-0.15520699999999998,51.538456
392,-0.19308599999999998,51.552345
393,-0.191076,51.561568
394,-0.11992799999999999,51.51518
395,-0.10959100000000001,51.519428999999995
396,-0.159142,51.543859000000005
397,-0.19523800000000002,51.554465
398,-0.151146,51.543284
399,-0.189271,51.541990000000006
400,-0.12901300000000002,51.517528999999996
401,-0.13894600000000001,51.523838
402,-0.185166,51.552358
403,-0.14066900000000002,51.548046
404,-0.152873,51.549075
405,-0.155813,51.538789
406,-0.169943,51.55321
407,-0.154613,51.543869
408,-0.132149,51.518037
409,-0.13183,51.51877
410,-0.10806800000000001,51.519315
411,-0.18665199999999998,51.549827
412,-0.193878,51.539273
413,-0.132072,51.52202
414,-0.10706900000000001,51.520801
415,-0.180651,51.559248
416,-0.145851,51.540161
417,-0.15806900000000002,51.542556
418,-0.12152400000000001,51.527535
419,-0.119328,51.518192
420,-0.13758599999999999,51.534895
421,-0.11869600000000001,51.522337
422,-0.13711900000000002,51.554446999999996
423,-0.12909,51.544814
424,-0.179019,51.552416
425,-0.185684,51.545145
426,-0.181908,51.55014
427,-0.126916,51.514878
428,-0.151801,51.543492
429,-0.195417,51.541563000000004
430,-0.12186099999999998,51.517945000000005
431,-0.152814,51.568335999999995
432,-0.19379000000000002,51.5608
433,-0.14138399999999998,51.538651
434,-0.15148399999999998,51.570186
435,-0.152858,51.549102000000005
436,-0.136803,51.521941999999996
437,-0.16308499999999998,51.559101
438,-0.17326,51.556481
439,-0.134949,51.53944
440,-0.17813299999999999,51.557266999999996
441,-0.155178,51.538455
442,-0.14144,51.531611
443,-0.16430699999999998,51.548095
444,-0.158376,51.551023
445,-0.153588,51.548511
446,-0.179143,51.548245
447,-0.12287100000000001,51.527727
448,-0.134303,51.523863
449,-0.17455299999999999,51.552634000000005
450,-0.150168,51.560642
451,-0.11710999999999999,51.5192
452,-0.1489,51.555622
453,-0.13956400000000002,51.552867
454,-0.12951300000000002,51.519749
455,-0.181173,51.553016
456,-0.16610999999999998,51.548096
457,-0.14042000000000002,51.533645
458,-0.183006,51.567495
459,-0.138485,51.536186
460,-0.177787,51.5587
461,-0.150045,51.551225
462,-0.153309,51.543642
463,-0.162063,51.556540000000005
464,-0.179201,51.56303
465,-0.202455,51.551059
466,-0.134252,51.542738
467,-0.109248,51.521798
468,-0.14868199999999998,51.537921000000004
469,-0.160054,51.547345
470,-0.151641,51.570566
471,-0.149228,51.570645
472,-0.12318299999999999,51.520853
473,-0.14769100000000002,51.564074
474,-0.12327300000000001,51.516546999999996
475,-0.188774,51.546524
476,-0.139729,51.530091
477,-0.129623,51.517421
478,-0.165432,51.5542
479,-0.145254,51.541356
480,-0.136069,51.542038
481,-0.18351800000000001,51.556451
482,-0.194895,51.558766999999996
483,-0.173538,51.554228
484,-0.124297,51.523209
485,-0.138424,51.522148
486,-0.14841500000000002,51.555858
487,-0.148014,51.54265
488,-0.145122,51.541408000000004
489,-0.19074000000000002,51.554764
490,-0.121556,51.5299
491,-0.130849,51.517036
492,-0.18362,51.545913
493,-0.139562,51.555403000000005
494,-0.14893900000000002,51.563204
495,-0.139782,51.547888
496,-0.12723199999999998,51.52089
497,-0.19229000000000002,51.551686
498,-0.144077,51.543703
499,-0.15629200000000001,51.540856
500,-0.133617,51.540623
501,-0.127656,51.54391
502,-0.188121,51.5419
503,-0.15720499999999998,51.551446
504,-0.127272,51.533958
505,-0.139407,51.555301
506,-0.19831600000000002,51.545933000000005
507,-0.13636700000000002,51.554867
508,-0.13583499999999998,51.524121
509,-0.179316,51.541746
510,-0.14281,51.539061
511,-0.139424,51.542865
512,-0.10776400000000001,51.517943
513,-0.133685,51.530165999999994
514,-0.154064,51.540326
515,-0.178771,51.559345
516,-0.12922999999999998,51.542829
517,-0.141538,51.538779999999996
518,-0.19103599999999998,51.557475
519,-0.131497,51.545563
520,-0.133794,51.520096
521,-0.16481500000000002,51.550531
522,-0.147517,51.559126
523,-0.157459,51.542304
524,-0.189074,51.562571000000005
525,-0.191195,51.549096999999996
526,-0.196229,51.557493
527,-0.19203900000000002,51.559838
528,-0.188933,51.542138
529,-0.129187,51.520319
530,-0.10895099999999999,51.518871000000004
531,-0.183478,51.544778
532,-0.159523,51.551905
533,-0.15548800000000002,51.555744
534,-0.195151,51.545353999999996
535,-0.18870699999999999,51.546746999999996
536,-0.152239,51.539102
537,-0.146325,51.541976
538,-0.178634,51.541834
539,-0.123072,51.517936999999996
540,-0.14646800000000001,51.567192999999996
541,-0.118835,51.521071
542,-0.191271,51.537012
543,-0.125675,51.515263
544,-0.147244,51.548807000000004
545,-0.130313,51.51817
546,-0.12684700000000002,51.515174
547,-0.11748299999999999,51.528693
548,-0.132832,51.520009
549,-0.172952,51.546881
550,-0.12665,51.543479999999995
551,-0.13186900000000001,51.54600000000001
552,-0.11511099999999999,51.518060999999996
553,-0.200727,51.547697
554,-0.146173,51.545364
555,-0.13534000000000002,51.547160999999996
556,-0.112456,51.523352
557,-0.192688,51.549640999999994
558,-0.13985799999999998,51.537539
559,-0.177591,51.556385999999996
560,-0.183658,51.552577
561,-0.14322200000000002,51.564336
562,-0.123734,51.519018
563,-0.136949,51.520856
564,-0.125608,51.514453
565,-0.157567,51.542486
566,-0.120038,51.519507
567,-0.13965,51.543336
568,-0.199819,51.546586
569,-0.171478,51.551615000000005
570,-0.189223,51.55555
571,-0.12453199999999999,51.523788
572,-0.158617,51.540425
573,-0.12194300000000001,51.521202
574,-0.154851,51.554718
575,-0.14769000000000002,51.569083
576,-0.160051,51.550276000000004
577,-0.15457100000000001,51.563077
578,-0.147862,51.557396000000004
579,-0.18829400000000002,51.54407
580,-0.18873900000000002,51.547036
581,-0.133675,51.544158
582,-0.20506799999999997,51.552834999999995
583,-0.129105,51.547278000000006
584,-0.136587,51.520176
585,-0.18075,51.565077
586,-0.20551799999999998,51.552752000000005
587,-0.1343,51.536992
588,-0.195178,51.540669
589,-0.132118,51.528639
590,-0.174153,51.547151
591,-0.17473699999999998,51.557412
592,-0.118065,51.516678999999996
593,-0.171715,51.552914
594,-0.182615,51.544
595,-0.141508,51.525713
596,-0.142047,51.54645
597,-0.163043,51.550107000000004
598,-0.128715,51.516003999999995
599,-0.146598,51.545190999999996
600,-0.17680099999999999,51.554494
601,-0.18325999999999998,51.552427
602,-0.114299,51.521304
603,-0.146975,51.542301
604,-0.13300499999999998,51.520703999999995
605,-0.14343499999999998,51.539978999999995
606,-0.19027,51.556061
607,-0.11028099999999999,51.522597
608,-0.19786099999999998,51.553416999999996
609,-0.165709,51.554483000000005
610,-0.179425,51.541892
611,-0.13028299999999998,51.532603
612,-0.171584,51.55043
613,-0.132801,51.550008
614,-0.190486,51.539725
615,-0.110628,51.518754
616,-0.135581,51.546913
617,-0.11901099999999999,51.530093
618,-0.12484400000000001,51.522165
619,-0.142071,51.526036
620,-0.17640899999999998,51.558184000000004
621,-0.177445,51.559675
622,-0.131619,51.522876000000004
623,-0.14510399999999998,51.546453
624,-0.140551,51.550940000000004
625,-0.20886500000000002,51.553478000000005
626,-0.11162000000000001,51.519849
627,-0.127825,51.533832000000004
628,-0.143688,51.528472
629,-0.18097,51.546547
630,-0.106876,51.519557
631,-0.129255,51.544672999999996
632,-0.128277,51.533722
633,-0.155162,51.542772
634,-0.196349,51.544599
635,-0.13553900000000002,51.539827
636,-0.146009,51.570324
637,-0.15223299999999998,51.552051
638,-0.202469,51.548874
639,-0.120156,51.517342
640,-0.132143,51.535087
641,-0.146714,51.542342
642,-0.177491,51.560332
643,-0.147328,51.549591
644,-0.14699600000000002,51.546393
645,-0.143628,51.549766
646,-0.12405699999999999,51.529401
647,-0.129962,51.545017
648,-0.12996300000000002,51.536195
649,-0.131523,51.548809000000006
650,-0.139722,51.528490000000005
651,-0.124741,51.522209000000004
652,-0.173726,51.560696
653,-0.139549,51.526365000000006
654,-0.126252,51.515605
655,-0.202647,51.55314
656,-0.162823,51.545553999999996
657,-0.20203800000000002,51.547357
658,-0.118555,51.522973
659,-0.14707699999999999,51.542626
660,-0.12667899999999999,51.513993
661,-0.14272100000000001,51.560003
662,-0.18978299999999998,51.555963
663,-0.119995,51.523365000000005
664,-0.176306,51.553525
665,-0.18668800000000002,51.556896
666,-0.118591,51.522443
667,-0.139712,51.556672999999996
668,-0.11517899999999999,51.521992
669,-0.119743,51.53051
670,-0.123526,51.534932
671,-0.14818800000000001,51.557527
672,-0.124305,51.528622
673,-0.129332,51.525906
674,-0.182354,51.556703000000006
675,-0.15168,51.570315
676,-0.154377,51.550403
677,-0.12812,51.54737
678,-0.183192,51.53856
679,-0.151063,51.56205
680,-0.180445,51.544156
681,-0.130352,51.51826
682,-0.14068,51.535061
683,-0.180887,51.565259000000005
684,-0.16565,51.554518
685,-0.141737,51.544862
686,-0.132027,51.530859
687,-0.135823,51.542061
688,-0.193107,51.55472
689,-0.155461,51.548199
690,-0.181089,51.541387
691,-0.14083299999999999,51.550405
692,-0.141492,51.528572
693,-0.200624,51.547012
694,-0.127926,51.546486
695,-0.197024,51.542127
696,-0.18643099999999999,51.556829
697,-0.14717,51.5485
698,-0.17632,51.558606
699,-0.130658,51.516773
700,-0.152969,51.552035
701,-0.191219,51.544151
702,-0.201628,51.547881
703,-0.13866900000000001,51.536288
704,-0.15496,51.550601
705,-0.124483,51.527097
706,-0.145612,51.555615
707,-0.141151,51.535536
708,-0.13281700000000002,51.550305
709,-0.16379000000000002,51.536936
710,-0.14411400000000002,51.564054
711,-0.14821600000000001,51.570701
712,-0.148789,51.558714
713,-0.189687,51.540944
714,-0.126162,51.526575
715,-0.138207,51.535579
716,-0.15392899999999998,51.544362
717,-0.15601199999999998,51.564178000000005
718,-0.137691,51.540104
719,-0.172394,51.548572
720,-0.181751,51.547224
721,-0.191885,51.536806
722,-0.141782,51.533496
723,-0.118479,51.525849
724,-0.180263,51.551984999999995
725,-0.13955599999999999,51.52409
726,-0.16197899999999998,51.549668
727,-0.181593,51.555521999999996
728,-0.177448,51.559621
729,-0.178287,51.549085999999996
730,-0.20111600000000002,51.551731
731,-0.186756,51.558453
732,-0.175047,51.54462
733,-0.136048,51.54854
734,-0.12826400000000002,51.527364
735,-0.12683,51.533474
736,-0.12165899999999999,51.524956
737,-0.174119,51.544021
738,-0.125473,51.513866
739,-0.164693,51.55427
740,-0.168798,51.55803
741,-0.144376,51.543789000000004
742,-0.131332,51.530947
743,-0.137347,51.522742
744,-0.128779,51.533433
745,-0.114668,51.525626
746,-0.107427,51.519484999999996
747,-0.19606400000000002,51.543075
748,-0.181225,51.542315
749,-0.126494,51.545177
750,-0.17873499999999998,51.555559
751,-0.148071,51.570708
752,-0.154584,51.543859999999995
753,-0.11148800000000002,51.523039000000004
754,-0.143297,51.547989
755,-0.14751,51.557525
756,-0.203982,51.553664000000005
757,-0.17645999999999998,51.559795
758,-0.142092,51.533663
759,-0.131323,51.519544
760,-0.17815599999999998,51.544416999999996
761,-0.11805999999999998,51.516085
762,-0.14923599999999998,51.550196
763,-0.174535,51.552382
764,-0.180299,51.561554
765,-0.10941600000000001,51.520515
766,-0.172961,51.550253000000005
767,-0.1787,51.540199
768,-0.165692,51.554546
769,-0.142468,51.560889
770,-0.12331500000000001,51.528849
771,-0.146326,51.562173
772,-0.13080999999999998,51.523259
773,-0.139786,51.552025
774,-0.184246,51.549394
775,-0.134099,51.531683
776,-0.180401,51.558282
777,-0.147814,51.542584000000005
778,-0.133931,51.532958
779,-0.11826700000000001,51.521206
780,-0.11839100000000001,51.520299
781,-0.198545,51.552177
782,-0.127827,51.533796
783,-0.116779,51.529662
784,-0.124839,51.526149
785,-0.158494,51.555971
786,-0.140485,51.544796999999996
787,-0.191391,51.556528
788,-0.13172799999999998,51.542041
789,-0.12162200000000001,51.528301
790,-0.166352,51.542084
791,-0.149982,51.545676
792,-0.130161,51.520109999999995
793,-0.159598,51.540422
794,-0.175999,51.551829
795,-0.181151,51.549589000000005
796,-0.12075599999999999,51.523431
797,-0.12255999999999999,51.534943
798,-0.186617,51.541275
799,-0.137997,51.523427000000005
800,-0.183581,51.556677
801,-0.135139,51.518939
802,-0.140481,51.543106
803,-0.161124,51.552271000000005
804,-0.12743800000000002,51.513394
805,-0.177713,51.558034
806,-0.13967100000000002,51.552023
807,-0.135381,51.547585
808,-0.142151,51.5478
809,-0.161138,51.546912
810,-0.158497,51.549452
811,-0.193893,51.549822
812,-0.144171,51.554145
813,-0.11753800000000002,51.520367
814,-0.172238,51.560008
815,-0.110635,51.518583
816,-0.159629,51.543921000000005
817,-0.13858199999999998,51.553965999999996
818,-0.186959,51.545012
819,-0.16158,51.550975
820,-0.1271,51.52409
821,-0.11838599999999999,51.521809999999995
822,-0.137174,51.534745
823,-0.175957,51.548195
824,-0.195188,51.552071999999995
825,-0.118789,51.522896
826,-0.11994200000000001,51.52045
827,-0.16075599999999998,51.549595000000004
828,-0.17395,51.556527
829,-0.11182,51.522343
830,-0.206567,51.55213
831,-0.169965,51.550144
832,-0.179753,51.545602
833,-0.11514400000000001,51.522135999999996
834,-0.18771600000000002,51.540105
835,-0.160363,51.554337
836,-0.197045,51.551435
837,-0.154025,51.54163
838,-0.155288,51.555336
839,-0.135929,51.527477000000005
840,-0.12785,51.517069
841,-0.126446,51.516498
842,-0.117869,51.515822
843,-0.135975,51.522819
844,-0.11188699999999999,51.52176
845,-0.140406,51.538942
846,-0.18249200000000002,51.565536
847,-0.155717,51.563984999999995
848,-0.174501,51.55936
849,-0.130546,51.526888
850,-0.13006700000000002,51.536484
851,-0.17319400000000001,51.548755
852,-0.19800299999999998,51.549479999999996
853,-0.17311700000000002,51.555004
854,-0.178073,51.545063
855,-0.12103399999999999,51.516331
856,-0.144215,51.527914
857,-0.127684,51.524621
858,-0.205166,51.552908
859,-0.12094200000000001,51.528011
860,-0.122598,51.535061
861,-0.207567,51.554590999999995
862,-0.14055299999999998,51.554078999999994
863,-0.1272,51.51393
864,-0.146634,51.536846000000004
865,-0.148675,51.537382
866,-0.116846,51.518971
867,-0.176004,51.552423
868,-0.117994,51.527829
869,-0.135711,51.524344
870,-0.135596,51.532804
871,-0.151746,51.569047999999995
872,-0.198218,51.542937
873,-0.119913,51.520790999999996
874,-0.12626199999999999,51.516783000000004
875,-0.139544,51.546634999999995
876,-0.158443,51.5408
877,-0.14843299999999998,51.548664
878,-0.193868,51.560289000000004
879,-0.167974,51.552675
880,-0.152343,51.552188
881,-0.12125999999999999,51.523088
882,-0.192151,51.561368
883,-0.120303,51.518334
884,-0.131831,51.540577
885,-0.12408499999999999,51.519940999999996
886,-0.172171,51.541905
887,-0.157661,51.540535999999996
888,-0.185416,51.562406
889,-0.134258,51.522495
890,-0.121591,51.523092999999996
891,-0.135286,51.542134000000004
892,-0.205298,51.550284999999995
893,-0.132205,51.524756
894,-0.18357,51.540661
895,-0.150284,51.565959
896,-0.163671,51.536673
897,-0.188033,51.540109
898,-0.209283,51.553853000000004
899,-0.136399,51.524085
900,-0.191798,51.561174
901,-0.149635,51.547819
902,-0.143941,51.56406
903,-0.115202,51.521768
904,-0.150882,51.546607
905,-0.205729,51.550696
906,-0.182901,51.560713
907,-0.194055,51.545715
908,-0.12629300000000002,51.518124
909,-0.172147,51.547902
910,-0.132939,51.525487
911,-0.175862,51.558868
912,-0.170128,51.554722999999996
913,-0.11573699999999999,51.521399
914,-0.156521,51.550536
915,-0.133846,51.517776
916,-0.177781,51.549123
917,-0.15449300000000002,51.553957000000004
918,-0.14193699999999998,51.53464
919,-0.175273,51.559165
920,-0.179106,51.55712
921,-0.132166,51.549647
922,-0.13632,51.534488
923,-0.158022,51.541225
924,-0.131481,51.525535999999995
925,-0.18928499999999998,51.543096000000006
926,-0.151446,51.553315000000005
927,-0.133607,51.529967
928,-0.138909,51.554062
929,-0.12214900000000001,51.519002
930,-0.133595,51.550695000000005
931,-0.140059,51.541787
932,-0.154168,51.55522
933,-0.176559,51.562359
934,-0.120504,51.520801
935,-0.154103,51.548978000000005
936,-0.188471,51.536357
937,-0.12621,51.543310999999996
938,-0.137087,51.520643
939,-0.123438,51.519544
940,-0.173871,51.546985
941,-0.172708,51.541814
942,-0.142335,51.534791
943,-0.163645,51.543408
944,-0.114156,51.525456
945,-0.15864,51.556288
946,-0.162114,51.558501
947,-0.140896,51.549911
948,-0.177744,51.551838000000004
949,-0.16933399999999998,51.54035
950,-0.13033699999999998,51.545364
